mes,marca,segmento,division,familia,fuente,unidades,share,bajo,alto,metodo,share_mercado,interno
2027-04,DFSK,SUV,SIN DEFINIR,SERES 5,Modelo estadístico,1.1236983726322112,0.0025895282318935306,8.796127904430469,26.099998196622778,Promedio estacional 3 años + Tendencia reciente estacional,0.00016677201656352918,False
2027-04,DONGFENG,AUTOMOVILES,HB,NAMMI 01,Modelo estadístico,12.715237865288046,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,0.0018871130469929854,False
2027-04,DONGFENG,AUTOMOVILES,HB,NANO BOX,Modelo estadístico,2.4126458696064135,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,0.00035806923523918363,False
2027-04,DONGFENG,BUSETAS,SIN DEFINIR,DF6768,Modelo estadístico,0.3466947509310133,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,5.1454183927771734e-05,False
2027-04,DONGFENG,PICK-UP,MEDIUM,RICH,Modelo estadístico,12.949512229436925,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,0.0019218825270330131,False
2027-04,DONGFENG,PICK-UP,MEDIUM,RICH EV,Modelo estadístico,0.017695318587628045,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,2.626224293339549e-06,False
2027-04,DONGFENG,PICK-UP,MEDIUM,Z9,Modelo estadístico,0.5452719229856238,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,8.092571849042753e-05,False
2027-04,DONGFENG,SUV,SIN DEFINIR,AEOLUS L7,Modelo estadístico,0.04290532438782578,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,6.367729671716854e-06,False
2027-04,DONGFENG,SUV,SIN DEFINIR,EX1,Modelo estadístico,0.017695318587628045,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,2.626224293339549e-06,False
2027-04,DONGFENG,SUV,SIN DEFINIR,FORTHING FRIDAY,Modelo estadístico,10.77366040344597,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,0.0015989567263006155,False
2027-04,DONGFENG,SUV,SIN DEFINIR,JOYEAR SX6,Modelo estadístico,0.017695318587628045,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,2.626224293339549e-06,False
2027-04,DONGFENG,SUV,SIN DEFINIR,JOYEAR X5,Modelo estadístico,0.026098653854360623,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,3.8733927527986504e-06,False
2027-04,DONGFENG,SUV,SIN DEFINIR,M-HERO 917,Modelo estadístico,0.07045297902742761,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,1.0456173713048347e-05,False
2027-04,DONGFENG,SUV,SIN DEFINIR,MAGE,Modelo estadístico,0.9673332065040201,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,0.00014356531384809786,False
2027-04,DONGFENG,SUV,SIN DEFINIR,MAGE EV,Modelo estadístico,1.350097588410184,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,0.00020037271821378604,False
2027-04,DONGFENG,SUV,SIN DEFINIR,MNV,Modelo estadístico,0.14374534758861673,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,2.1333751185226077e-05,False
2027-04,DONGFENG,SUV,SIN DEFINIR,NAMMI 06,Modelo estadístico,55.55927581771824,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,0.00824574698388647,False
2027-04,DONGFENG,SUV,SIN DEFINIR,SX5,Modelo estadístico,1.2153411577514404,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,0.00018037304371642187,False
2027-04,DONGFENG,SUV,SIN DEFINIR,T5 EVO,Modelo estadístico,0.2257631482664693,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,3.3506300640032476e-05,False
2027-04,DONGFENG,SUV,SIN DEFINIR,T5L,Modelo estadístico,0.09332533598822126,0.014765726258920087,29.449172476858283,169.53172263704909,Promedio estacional 3 años + Tendencia amortiguada estacional,1.3850740428471466e-05,False
2027-04,DONGFENG I,CAMIONES,SIN DEFINIR,CAPTAIN 5.0T,Modelo estadístico,0.18623831899907414,0.0015946416225386699,3.18039731723653,18.308773745172463,Tendencia armónica regularizada + Tendencia amortiguada estacional,2.7640282105350354e-05,False
2027-04,DONGFENG I,CAMIONES,SIN DEFINIR,CAPTAIN E 3.5T,Modelo estadístico,0.1980620437888729,0.0015946416225386699,3.18039731723653,18.308773745172463,Tendencia armónica regularizada + Tendencia amortiguada estacional,2.9395082570058625e-05,False
2027-04,DONGFENG I,CAMIONES,SIN DEFINIR,CAPTAIN W,Modelo estadístico,0.08115528617358199,0.0015946416225386699,3.18039731723653,18.308773745172463,Tendencia armónica regularizada + Tendencia amortiguada estacional,1.2044540652181235e-05,False
2027-04,DONGFENG I,CAMIONES,SIN DEFINIR,CHENGLONG M3,Modelo estadístico,0.03489226989283066,0.0015946416225386699,3.18039731723653,18.308773745172463,Tendencia armónica regularizada + Tendencia amortiguada estacional,5.178484150400094e-06,False
2027-04,DONGFENG I,CAMIONES,SIN DEFINIR,DF116,Modelo estadístico,0.6689207835510526,0.0015946416225386699,3.18039731723653,18.308773745172463,Tendencia armónica regularizada + Tendencia amortiguada estacional,9.927687955331584e-05,False
2027-04,DONGFENG I,CAMIONES,SIN DEFINIR,DF1819,Modelo estadístico,0.17617975256190987,0.0015946416225386699,3.18039731723653,18.308773745172463,Tendencia armónica regularizada + Tendencia amortiguada estacional,2.61474549825926e-05,False
2027-04,DONGFENG I,CAMIONES,SIN DEFINIR,DFH4250C2,Modelo estadístico,0.43187555901945485,0.0015946416225386699,3.18039731723653,18.308773745172463,Tendencia armónica regularizada + Tendencia amortiguada estacional,6.409616640581342e-05,False
2027-04,DONGFENG I,CAMIONES,SIN DEFINIR,DOLLICAR,Modelo estadístico,0.49032893782710035,0.0015946416225386699,3.18039731723653,18.308773745172463,Tendencia armónica regularizada + Tendencia amortiguada estacional,7.277143736475212e-05,False
2027-04,DONGFENG I,CAMIONES,SIN DEFINIR,EQ1141G7D2,Modelo estadístico,0.03489226989283066,0.0015946416225386699,3.18039731723653,18.308773745172463,Tendencia armónica regularizada + Tendencia amortiguada estacional,5.178484150400094e-06,False
2027-04,DONGFENG I,CAMIONES,SIN DEFINIR,EV150,Modelo estadístico,0.03489226989283066,0.0015946416225386699,3.18039731723653,18.308773745172463,Tendencia armónica regularizada + Tendencia amortiguada estacional,5.178484150400094e-06,False
2027-04,DONGFENG I,CAMIONES,SIN DEFINIR,EV18,Modelo estadístico,0.0470826324197248,0.0015946416225386699,3.18039731723653,18.308773745172463,Tendencia armónica regularizada + Tendencia amortiguada estacional,6.987698607557651e-06,False
